Title,Summary,Predicted Bias,Stance
Gay Marriages Get Recognition From the I.R.S.,"federal tax rules will allow same-sex couples to file jointly, separately. couple from same-sex home to move to u.s. treated the same as couple from Massachusetts. some same-sex couples may have to return taxes separately because of tax laws.",center,right
Gay Marriages Get Recognition From the I.R.S.,"as of 2013 tax year, same-sex spouses will not be able to file federal tax returns. tax law changed in a similar way that it does straight couples. taxpayers will be able to file differently and have no additional tax consequences.",left,right
Gay Marriages Get Recognition From the I.R.S.,"all same-sex spouses who are legally married will be recognized as such for federal tax purposes. same-sex spouses who marry in Albany, N.Y., move to Alabama are treated same as same-sex couple who move to Alabama. if the marriage is legal, the same will apply to same-sex spouses who reside in Alabama and florida. if the union was not legal, the same will apply to same-sex spouses who live in florida.",center,right
Same-Sex Married Couples To Get Federal Tax Recognition Regardless Of State,"Treasury says it will recognize same-sex marriages even if they live in a state that doesn't. ""it's a step forward and a step back,"" says president obama. ""this is a new step"" for same-sex couples as they try to keep their marriages private. a new policy trumps the state of residency when it comes to federal tax status.",right,left
Same-Sex Married Couples To Get Federal Tax Recognition Regardless Of State,federal tax credits will apply to married same-sex couples. the state of celebration now trumps state of residency. the state of celebration is where the wedding took place.,left,left
Same-Sex Married Couples To Get Federal Tax Recognition Regardless Of State,u.s. Treasury will recognize same-sex couples' marriages in taxes. prompted by a federal court ruling to overturn the defense of marriage act. federal tax laws now apply to same-sex married couples.,left,left
"Obama urges new restrictions on assault weapons, magazines as part of gun control plan","president says he's using ""whatever weight this office holds"" to pass measures. as part of a comprehensive plan, he called for tougher assault-weapons bans, 10-round limit on magazines. he also signed nearly two-dozen executive actions without congressional action. the president will make ""a living"" during this month's presidential election.",center,right
"Obama urges new restrictions on assault weapons, magazines as part of gun control plan",president calls for tougher assault-weapons ban and 10-round limit on magazines. he signed nearly two-dozen executive actions and signed an executive order. he has been asked to lead a task force but would not vote on a second committee. he also wants more federal funding for u.s. schools and training programs.,center,right
"Obama urges new restrictions on assault weapons, magazines as part of gun control plan",new: obama signs executive actions without congress on gun control. obama urges tougher assault-weapons ban and 10-round limit on magazines. he signed nearly two-dozen executive actions without congressional action. he wants to see tougher laws implemented by next president.,left,right
"Obama Gun Control Proposals Unveiled, Marking Biggest Legislative Effort In A Generation","president's gun control proposals are largest ever in a generation. gun control reform proposals have required congressional approval. background checks, training to help first responders and schools to ensure safe shootings. bill requires two congressional approvals before being approved by congress.",left,center
"Obama Gun Control Proposals Unveiled, Marking Biggest Legislative Effort In A Generation",gun control proposals are a major part of the overall policy initiative. the proposal requires criminal background checks for all gun sales. the cost of the package would be approximately $500 million.,right,center
"Obama Gun Control Proposals Unveiled, Marking Biggest Legislative Effort In A Generation","Obama proposes gun control measures, schools and mental health. the plan includes background checks, gun trafficking laws. the president also wants to give away money for the health care of the military.",right,center
Jackson Jr. Pleads Guilty,"former rep.jesse Jackson, ex-rep. Jesse mcconnell, pleads guilty to conspiracy. wife, Sandra, expected to plead guilty to filing false tax returns. michael teterson: i have no excuse for my actions. the sentencing is set for 6 p.m., but he will be free to go after he surrenders his passport.",left,center
Jackson Jr. Pleads Guilty,"former congressman jason jackson is convicted of using campaign funds to purchase personal items for himself and his wife. he pleaded guilty to conspiracy to buy the memorabilia of the late john lennon, a $43,000 watch and a mink cashmere cape. he said he was clearheaded and had not been under treatment for alcohol or drug abuse.",left,center
Jackson Jr. Pleads Guilty,"ex-rep. jake Jackson pleads guilty to conspiracy to purchase memorabilia, watches. he will be free to go after he surrenders his passport, be restricted to living in d.c. or Chicago. his wife, Sandra, is expected to plead guilty to filing false tax returns.",left,center
E-Mails Show Jostling Over Benghazi ‘Talking Points’,e-mails show fierce internal jostling over government talking points. senior officials in the cia and cia say obama government manipulated talking points. obama administration says it has not heard the last of these requests.,left,center
E-Mails Show Jostling Over Benghazi ‘Talking Points’,"e-mails reveal fierce internal jostling over government's official talking points. e-mails suggest that President Obama’s aides mediated a bureaucratic tug of war. c.i.a. chief: ""we're not going to change the conversation because of the demands"" iran, china and nepal, aren't willing to let it influence the administration.",left,center
E-Mails Show Jostling Over Benghazi ‘Talking Points’,the white house released e-mails after republicans seized on snippets of correspondence. it suggested that president obama’s national security staff mediated a bureaucratic tug of war.,left,center
Clinton Benghazi Hearings Show Classified Report Could Not Determine Causes Of Attacks,classified version of state department review finds it impossible to say what motivated attacks. investigators now examining whether the attacks were a terrorist attack or a mob revolt. classified version hints attack was opportunistic and not planned extensively.,center,center
Clinton Benghazi Hearings Show Classified Report Could Not Determine Causes Of Attacks,"revelations come amid criticism that intelligence services are too tepid. experts say the attack may have been motivated by a mob angry over a recent anti-islamic video. but the classified version still leaves no clue about motive behind it, she says. ""there are a lot of other reasons for why these people are now... alive,"" she said.",right,center
Clinton Benghazi Hearings Show Classified Report Could Not Determine Causes Of Attacks,"classified review found ""key questions surrounding the identity, actions and motivations of the perpetrators remain to be determined"" secretary of state says evidence ""stands still somewhat complicated"" after month of research, a classified version details motives of attackers.",left,center
"Facing Congress, Clinton Defends Her Actions Before and After Libya Attack",True False. True True,center,center
"Facing Congress, Clinton Defends Her Actions Before and After Libya Attack",Truestem: u.s. should take responsibility for all security breaches in the country. she says u.s. should take steps to help prevent future security breaches. she says the former u.s. senator has not been able to put a finger on the government. u.s. is seeking an economic advantage but needs a strong international position.,right,center
"Facing Congress, Clinton Defends Her Actions Before and After Libya Attack",True & True: Benghazi attack was a national security threat. but the u.s. tried to give up on its own security risk by ignoring security risks. bengalai bombing killed four americans and left u.s. armed with an idaho.,right,center
"NRA School Safety Report Recommends Arming Teachers, Loosening Gun Laws","225-page report recommended armed employees provide ""important layer of security in schools"" former rep. Asa Hutchinson says findings are independent of gun lobby. american Federation of Teachers strongly opposes arming teachers. report also recommends creating threat assessment teams at schools.",right,center
"NRA School Safety Report Recommends Arming Teachers, Loosening Gun Laws","former rep. asa hutchinson released a report recommending proper training for teachers. the report recommends schools designate willing staff to be armed and trained. it's independent of the nation's largest gun lobby, hutchinson said. it was commissioned in the wake of the Sandy Hook elementary school shooting.",left,center
"NRA School Safety Report Recommends Arming Teachers, Loosening Gun Laws","asa Hutchinson releases 225-page report on school safety funded by the national rifle association. school safety report recommends properly trained armed employees for ""important layer of security"" after tragedy, report recommends states loosen current legal restrictions on who can carry a firearm.",center,center
Massachusetts Gov. Deval Patrick  picks former staffer to fill Kerry's Senate seat,"former chief of staff William ""Mo"" Cowan is the governor's chief legal counsel. he is a democrat and the state’s senior U.S. senator. other possible Democratic candidates are reps. john kerry, gloria borger and michael kennedy. governor picked former attorney general thomas taylor to replace gov. mccain.",left,center
Massachusetts Gov. Deval Patrick  picks former staffer to fill Kerry's Senate seat,"new: former chief of staff picks a former attorney general to replace retiring Kerry. governor deval patrick called his choice ""the right and best choice"" presidential elections will be held in november in mid-may.",left,center
Massachusetts Gov. Deval Patrick  picks former staffer to fill Kerry's Senate seat,"deval Patrick named ""mo"" cowan to fill out open seat of John Kerry in '06. Cowan served as Patrick’s chief legal counsel before leaving in 2009. 'this is the right and best choice,' said governor. cowan joins 2 black senators in his office.",left,center
Mary Cheney Criticizes Her Sister on Same-Sex Marriage,"new: ""all families are entitled to the same rights, privileges and protections as every other,"" she writes. new: she urges her sister to share her remarks on facebook. ""i love my sister, but she is dead wrong on the issue of marriage,"" her sister wrote. ""for the record, i love my sister, but she is dead wrong on the issue of marriage""",left,center
Mary Cheney Criticizes Her Sister on Same-Sex Marriage,"younger sister of two-term senator criticized her sister's stance on same-sex marriage. ""i love my sister, but she is dead wrong on the issue of marriage,"" she wrote on facebook. ""We just want to see everyone be entitled to the same rights, privileges and protections,"" she wrote.",right,center
Mary Cheney Criticizes Her Sister on Same-Sex Marriage,"'she is dead wrong on the issue of marriage,' said older sister of her sister. 'i love my sister, but she is dead wrong on the issue,' she wrote on facebook. ""no matter how beautiful and thin you are, you have a right to equal rights,"" she said.",right,center
"Lois Lerner, IRS Scandal Figure, Will Invoke Fifth Amendment At Oversight Hearing","house og reform committee orders former executive to invoke the fifth amendment. john sutter: lois Lerner has ""no choice but to take this course"" ""this is a very sad day but an absolutely remarkable day,"" he says. sutter: IRS' ethics and ad hoc review of filings could be an outcome of hearing.",left,center
"Lois Lerner, IRS Scandal Figure, Will Invoke Fifth Amendment At Oversight Hearing","gloria borger: irs chief will invoke the fifth amendment. borger: federal court has no jurisdiction over the appeal of the Fifth Amendment. borger: taxpayers have a right to choose, which one they rely on to make decisions. borger: taxpayers should choose to make more informed decisions about who will pay taxes.",left,center
"Lois Lerner, IRS Scandal Figure, Will Invoke Fifth Amendment At Oversight Hearing",new: the attorney has asked the committee to allow her to invoke the Fifth Amendment. house speaker john boehner is expected to testify at a november hearing. lois Lerner is the exempt organization director at the irs. the testimony would have been Lerner's first public appearance.,left,center
I.R.S. Official Invokes 5th Amendment at Hearing,a house committee is taking up the i.r.s. to investigate the agency's targeting of conservative groups. but the investigators have asked the official not to tell her side of the story at home. a republican legislator said he should wait for the official to answer questions. the official denied providing false information to Congress.,left,right
I.R.S. Official Invokes 5th Amendment at Hearing,"a tax-exempt organization boss says she has not broken any laws. ""you don’t get to tell your side of the story,"" says rep. gowdy of south Carolina. a hearing on the irs had one witness accused him of misled lawmakers.",right,right
I.R.S. Official Invokes 5th Amendment at Hearing,a house committee on oversight and government reform is asking questions. it's not clear why the Ir.R.S. did not give accurate information to congress. the white house has been clamoring to get information back on the issue.,left,right
"Obama Defends NSA Programs, Says Congress Knew About Surveillance","""you can't have 100 percent security"" without ""inquiry,"" he says about national security. every member of congress has been briefed on programs, he says. he also expressed displeasure that spying programs' existence was leaked to the press.",left,center
"Obama Defends NSA Programs, Says Congress Knew About Surveillance","""they may identify potential leads with respect to folks who might engage in terrorism,"" says Barack Obama. he describes the programs as essential to combating terrorist threats. Obama says that the program may identify potential leads. ""the programs are classified,"" he said. ""as a result the program is not secret""",left,center
"Obama Defends NSA Programs, Says Congress Knew About Surveillance","president defends national security agency spying program. he says that ""your duly elected representatives have consistently been informed"" ""they may identify potential leads with respect to folks who might engage in terrorism,"" he says.",right,center
Obama administration defends 2nd mass surveillance project,NSA spokesman: Clapper has moved to declassify information.,center,center
Obama administration defends 2nd mass surveillance project,Guardian newspaper report that revealed how the NSA was collecting phone records from millions,right,center
Obama administration defends 2nd mass surveillance project,Guardian and Washington Post reports from NSA's Internet searches,left,center
"Republicans challenge Clinton claims on budget cuts, Benghazi cable","congressional republicans are challenging charges the administration hasn't fully funded security requests. the overall security budget has more than doubled since fiscal 2004. congress often scales back the administration's requests, not just for the department.",left,right
"Republicans challenge Clinton claims on budget cuts, Benghazi cable","the overall diplomatic security budget has more than doubled since fiscal 2004. congressional spokesman says congressional senate leadership is behind the budget cuts. senate committee chairman martin luther king calls the senate budget cuts a ""bipartisan problem"" congressional senate democrat: a senate bill is the wrong way to go about limiting the budget cuts.",left,right
"Republicans challenge Clinton claims on budget cuts, Benghazi cable",republicans are challenging claims that lack of budget cuts are bogus. they say the overall diplomatic security budget has ballooned over the past decade. budget numbers show the overall security budget has ballooned over the past decade.,left,right
Benghazi emails underscore State Department’s concern over failure to act on warnings,"a classified cable cites the presence of AQ training camps. it also warns that ""requests to provide a daily police presence have gone unanswered"" many of the underlying concerns have been related to defending the consulate.",left,right
Benghazi emails underscore State Department’s concern over failure to act on warnings,the presidential campaign is taking aim at leaking classified state department warnings. a draft cable showing an emergency meeting has been cited as a key piece. the state department has also received calls and phone calls about the attack.,left,right
Benghazi emails underscore State Department’s concern over failure to act on warnings,"some State Department officials were trying to strip out references to previous attacks. the latest state department warnings cited an attack that led to a ""refutation for a response"" the attack is the first time a new attack has been alleged.",left,right
White House Releases Benghazi Emails,"white house releases full set of emails regarding talking points describing attack. emails show not only state department, but also CIA got rid of al qaeda and warnings. despite opposition from congressional republicans, nothing in emails supports any political ""cover-up""",left,left
White House Releases Benghazi Emails,"cia's former deputy director, former cia chief, wanted language removed from talking points. secretary of state john kerry wants rewriting of talking points. he says the speech will help to explain what happened on the ground. nothing in the emails supports theories that the talking points were changed to influence the 2012 election.",left,left
White House Releases Benghazi Emails,"a dozen emails released wednesday about how the talking points were drafted. none of the emails supports theories that the talking points were changed. state department spokeswoman Victoria nuland asked CIA to remove line on ""gadgets"" for review.",left,left
Jackson pleads guilty over illegal campaign spending spree,"former rep. jesse and wife, Sandra, pleaded guilty. both will serve sentences of up to five years in prison. judge set sentence for June 28.",right,center
Jackson pleads guilty over illegal campaign spending spree,"ex-congressman says he has been hospitalized for psychological issues. wife spends $5,150 on fur capes and parkas. ""not a proud day,"" he says. he's facing up to five years in prison.",right,center
Jackson pleads guilty over illegal campaign spending spree,former rep. jason Jackson pleaded guilty to charges he spent campaign money. his wife pleaded guilty to filing false income tax returns that understated income.,left,center
Jesse Jackson Jr. Pleads Guilty in Campaign Money Case,"True to his sense of humour and humility, says michael jordan. jordan: ""you just have to know that... people care a lot about you""",left,center
Jesse Jackson Jr. Pleads Guilty in Campaign Money Case,"True slant: Mr. Jackson plied out $750,000 in campaign money to pay for living expenses. a judge recommended that he receive a sentence of 46 to 57 months in prison. he says in his release that he only paid $750,000 to support his family.",left,center
Jesse Jackson Jr. Pleads Guilty in Campaign Money Case,"True. True. True. I used money I shouldn't have used for personal purposes. cnn's marco rubio asks, ""did you know I used money for personal purposes?""",right,center
IRS extends tax benefits to married gay couples,new: a previous decision overturned a part of the defense of marriage act. legal same-sex couples will be able to file jointly. the ruling will let gays and lesbians get the same tax benefits heterosexual couples do. the policy will affect all legally married gay couples regardless of where they live.,left,center
IRS extends tax benefits to married gay couples,"ruling allows homosexual couples to receive the same tax benefits heterosexual couples do when filing jointly. rules would affect all legally married gay couples regardless of where they live. ""the president will be back at it,"" marriage union president says.",right,center
IRS extends tax benefits to married gay couples,taxpayers will get same tax benefits as heterosexual couples filing jointly. the move follows a historic decision by the U.S. supreme court. the ruling will affect all legally married gay couples regardless of where they live.,right,center
Obama Poised to Back Comprehensive Plan to Curb Gun Violence,obama plans to use executive orders to reduce gun violence. president could offer 20 separate actions if he invokes power of his office. other possible actions will include imposing new limits on guns imported from overseas. lawmakers threaten to file articles of impeachment if he seeks to regulate guns.,right,left
Obama Poised to Back Comprehensive Plan to Curb Gun Violence,"lawmakers have said the president will embrace a comprehensive plan to reduce gun violence. he will call for major legislation to expand background checks for gun purchases.'my starting point is not to worry about the politics,' he said.",center,left
Obama Poised to Back Comprehensive Plan to Curb Gun Violence,president will embrace comprehensive plan to reduce gun violence this week. bill calls for tougher background checks for gun purchases. he could impose new limits on guns imported from overseas.,left,left
"Federal prosecutors plan to file charges against Rep. Grimm, attorney says","federal prosecutors plan to file criminal charges against michael Grimm. dissenter says his actions were ""of no consequence"" and ""will be vindicated"" the congressman has been accused of campaign finance violations. a house committee declined to comment on the probe.",left,right
"Federal prosecutors plan to file charges against Rep. Grimm, attorney says","u.s. prosecutor reveals prosecutors plan to file criminal charges against Grimm. the congressman's attorney says the move is ""disappointed by the government"" Grimm ""asserts his innocence of any wrongdoing"" and ""will be vindicated""",left,right
"Federal prosecutors plan to file charges against Rep. Grimm, attorney says",federal prosecutors plan to file criminal charges against congressman. the decision follows a two-year FBI investigation. Grimm made headlines in January when confronting reporter trying to question him.,right,right
Top House Republican Hints At Immigration Principles,"Kevin McCarthy tells KWFX he wants undocumented immigrants to stay in the u.s. he does not want a path to citizenship to a tax deduction. wwii attorney general says he won't back that path for undocumented immigrants. wwii spokesman says he will keep it ""too early to prepare for this,"" he added.",center,center
Top House Republican Hints At Immigration Principles,"tamar jacoby: most immigration activists have targeted congressman for stance. she says conservatives are more supportive of allowing undocumented immigrants to stay. but he says he won't call for path to citizenship; it's a decision many can't support. jacoby: ""the basic principle isn't really about anything in politics; it's about liberty""",left,center
Top House Republican Hints At Immigration Principles,"House majority whip Kevin McCarthy says he supports the idea of allowing undocumented immigrants to stay in the country. ronald reyes: McCarthy also doesn't want people to be forced to live on a visa, like romney. he says the texas congressman has been reluctant on issue because of his height in the house. reyes: a strong case for allowing undocumented immigrants to stay in the country is vital.",left,center
"G.O.P. Aide Quits After Ridiculing Obama’s Daughters, Sasha and Malia","former aide to a little-known congressman from Tennessee quits after online rant about family. she berated president obama's daughters for their dress at annual turkey pardon. daughter malia, 16, and son john, 18, wore cheerless outfits during turkey pardon.",right,left
"G.O.P. Aide Quits After Ridiculing Obama’s Daughters, Sasha and Malia","aide's email berating the president’s daughters for their attitude and outfits during the annual White House turkey pardon became a sensation on the internet. aide's tweet titled ""dress like you deserve respect, not a spot at a bar"" was the latest cautionary tale about the dangers of social media sniping directed at president's daughters.",center,left
"G.O.P. Aide Quits After Ridiculing Obama’s Daughters, Sasha and Malia","the aide, who has more than 14,000 followers on twitter as @DCGopGirl, wrote an open letter on facebook berating president's daughters.",right,left
Aide to GOP lawmaker apologizes for Facebook post ripping Obama daughters,"first daughters were criticised during president's Thanksgiving speech this week. Elizabeth Lauten was criticized in now-deleted Facebook post for her criticism. she said she wished the first daughters were more ""classy"" and ""cool""",right,center
Aide to GOP lawmaker apologizes for Facebook post ripping Obama daughters,"Elizabeth Lauten apologizes for critical post on her facebook page. wrote first daughters should ""try showing a little class,"" criticized outfits. ""you’re coming up a little short in the 'good role model' department,"" she wrote.",right,center
Aide to GOP lawmaker apologizes for Facebook post ripping Obama daughters,"a republican member of congress has to apologize for a facebook comment. Elizabeth Lauten said first daughters should ""try showing a little class"" the communications director for senators was critical of the first daughters.",left,center
Colorado's top cop defends pot law after challenges from neighboring states ,"the two states filed a lawsuit to prevent Colorado from enforcing its anti-marijuana law. they filed a lawsuit seeking a court order. lawsuit says marijuana flows into neighboring states undermining efforts to enforce law. a recent u.s. judge overturned an amendment 64, which now allows recreational pot.",center,center
Colorado's top cop defends pot law after challenges from neighboring states ,"Nebraska and Oklahoma filed lawsuits against constitutional court order in favor of Colorado pot law. suit says the drug flows into neighboring states undermining efforts to enforce anti-marijuana laws. ""this contraband has been heavily trafficked into our state,"" Nebraska Attorney General says.",right,center
Colorado's top cop defends pot law after challenges from neighboring states ,"Nebraska and Oklahoma ask that the u.s. Supreme Court declare it unconstitutional. lawsuit says Colorado pot flows into neighboring states undermining efforts to enforce anti-marijuana laws. nebraska prosecutors say the lawsuit is ""part of a conspiracy against the u.s. government""",left,center
"Eric Cantor Defeated by David Brat, Tea Party Challenger, in G.O.P. Primary Upset","david brat, a professor at Randolph-Macon, toppled house majority leader Eric Cantor. it may have implications for any chance of an immigration overhaul, he says. his defeat could affect the midterm elections and, possibly, any immigration overhaul.",left,center
"Eric Cantor Defeated by David Brat, Tea Party Challenger, in G.O.P. Primary Upset",conservative professor toppled cantor and is expected to face democrat Jack Trammell. a conservative professor is the only candidate to have a clear majority in congress. a major upset has implications for any chance of immigration reform.,left,center
"Eric Cantor Defeated by David Brat, Tea Party Challenger, in G.O.P. Primary Upset",conservative economist toppled former majority leader on immigration. nicolaus mills: his defeat could have major implications for any chance of immigration reform. he says americans will pay attention to serious ideas again. mills: conservatives are no longer the problem but republicans aren't.,left,center
U.S. Attorney Subpoenas Christie’s Campaign and New Jersey G.O.P.,"federal prosecutors have issued subpoenas to governor and state party. governor's deputy chief of staff, Bridget Anne Kelly, and bill baroni and David Wildstein resigned. aides to new jersey governor's deputy chief of staff, Bridget Anne Kelly, also seek records.",left,center
U.S. Attorney Subpoenas Christie’s Campaign and New Jersey G.O.P.,"federal prosecutors issue grand jury subpoenas to the governor’s re-election campaign. they also want records of three close aides to aides to. governor's deputy chief of staff, Bridget Anne Kelly, resigned or were fired. the aides are accused of shutting down access lanes to the west end as political retribution.",left,center
U.S. Attorney Subpoenas Christie’s Campaign and New Jersey G.O.P.,federal prosecutors ask for records related to aides who shut down access lanes to the George Washington Bridge. aides to his campaign were fired or resigned when their roles in the lane closings were revealed. three aides have resigned or were fired when their roles in the lane closings were revealed. one of those resigned was a new secretary who tried to appoint new governor.,left,center
nan,"conservative congressman jumped into race for top job in wake of lbj's loss. he said he would be more likely to defeat current majority whip, Kevin McCarthy. house could face stiff competition from some with no real leadership skills. lbj is expected to make final showing in november.",right,center
nan,"a new majority leader is being proposed by a conservative party. the candidate, a former immigration lawyer from Idaho, could take control of the house. critics claim that the vote should go to the left of the losing congressman. tea party candidate in his 2010 wave of elections has little chance of facing the current majority whip.",left,center
nan,"a resemblance could happen if the incumbents stand against the current majority whip. the polls in the 2014 election showed that roughly 95% of Americans support the incumbents. if a new majority leader is found, incumbents should be able to run for office.",center,center
Raul Labrador To Run for House Majority Leader,tea party congressman says he'll challenge tea party whip for power in the house. Raul Labrador said he was stunned when cantor lost his seat in early primary. congressional leaders had considered running if they wanted to increase focus on major issues.,right,center
Raul Labrador To Run for House Majority Leader,"labor congressman will challenge house majority leader. house election is Thursday. ""i was stunned when Eric Cantor lost his seat in a shock result this week,"" said labrador.",left,center
Raul Labrador To Run for House Majority Leader,republican re-election hopeful would challenge former majority leader. labrador is a two-term congressman and tea party congressman. labrador is a republican who's been a popular whip for the past two terms.,left,center
Democratic Senate Candidate Faces Harsh Criticism Over Farmer Comments,rep. Bruce braley faced backlash for remarks he made about sen. Chuck Grassley. braley will succeed retiring sen. margaret o'malley in the u.s. house of representatives. he was a lawyer before getting elected to the house of representatives in 2006. he said it was impossible to control the house of representatives without losing control.,right,center
Democratic Senate Candidate Faces Harsh Criticism Over Farmer Comments,"braley is running to succeed retiring senator, to succeed retiring senator Tom Harkin. he was critical of sen. Grassley in comments he made about him. he apologized for his remarks and said he didn't practice law.",right,center
Democratic Senate Candidate Faces Harsh Criticism Over Farmer Comments,conservative groups are under pressure to distance themselves from Grassley. braley's comments in comparison with Grassley were widely condemned. state Republican party leaders and potential general election opponents called him a vindictive act. the iowa congressman and his son both grew up on farms during the Great Depression.,left,center
Eric Holder Hears From The People Of Ferguson Face To Face,"john mann: a black man who walked into Ferguson is the attorney general of the united states. mann: there's a mistrust problem in the city, but change is never temporary. he says that he's ""ready to face the problem"" but isn't ready to be a cop. mann: he should come out of prison and step down from post.",left,center
Eric Holder Hears From The People Of Ferguson Face To Face,"attorney general meets with student about mistrust, shooting. the same black man killed in the same incident was ""the attorney general of the United States"" Eric Holder meets with students at the community college in Ferguson.",left,center
Eric Holder Hears From The People Of Ferguson Face To Face,"justice department official in Ferguson didn't want to see legal action taken. u.s. attorney general was meeting with students after the shooting. ""this country is capable of change. But change doesn't happen by itself,"" he said.",center,center
